feature,metric,uplift_pp,n_has,n_abs,sig,p_value,cohen_d,baseline_mean,has_mean,quality_flags,scope,scope_value
fashion_style,Persuasion_T2B,-3.4893874394575364,15,3097,ns,0.49297436441320075,-0.17507295193140382,57.304387439457535,53.815000000000005,"small_sample, multiple_testing_risk",Category,SSD-Regular
fashion_style,Likeability_Love_Like_T2B,-8.89857869335916,15,3097,ns,0.1642109490882273,-0.40682734615956456,59.05800536002583,50.159426666666675,"small_sample, multiple_testing_risk",Category,SSD-Regular
fashion_style,SCD_score,4.734457673778392,15,2906,ns,0.41660602847028827,0.19237070878049736,53.539542326221614,58.274,"small_sample, multiple_testing_risk",Category,SSD-Regular
human_presence,Attention_T2B,-0.6410087777777851,272,225,ns,0.6498416753580212,-0.042870811878710634,53.423333777777785,52.782325,multiple_testing_risk,Category,SSD-Diet
human_presence,Persuasion_T2B,0.21780449019607184,272,225,ns,0.9177879353836959,0.01410326125531952,46.171429333333336,46.38923382352941,multiple_testing_risk,Category,SSD-Diet
human_presence,Likeability_Love_Like_T2B,0.39555357352941134,272,225,ns,0.8548681902978181,0.023428588495513693,47.906124,48.30167757352941,multiple_testing_risk,Category,SSD-Diet
human_presence,SCD_score,-4.440722364308048,255,207,*,0.022330402289660198,-0.1981761843581067,37.58487922705314,33.14415686274509,multiple_testing_risk,Category,SSD-Diet
food_presence,Attention_T2B,0.18388394144539522,121,376,ns,0.9492256906700978,0.012334851781528594,53.02775159574469,53.211635537190084,multiple_testing_risk,Category,SSD-Diet
food_presence,Persuasion_T2B,0.15757102382627508,121,376,ns,0.8811156502445381,0.01036564279083593,46.25226781914893,46.40983884297521,multiple_testing_risk,Category,SSD-Diet
food_presence,Likeability_Love_Like_T2B,1.940432514946372,121,376,ns,0.3147027729322591,0.11673947682626316,47.65018484042553,49.590617355371904,multiple_testing_risk,Category,SSD-Diet
food_presence,SCD_score,11.461832032701603,117,345,***,1.5722999283296808e-06,0.5180769070186628,32.23115942028985,43.69299145299145,multiple_testing_risk,Category,SSD-Diet
product_presence,Attention_T2B,-0.3900221682376137,246,251,ns,0.8034048976431136,-0.026006821708737162,53.26556932270916,52.87554715447155,multiple_testing_risk,Category,SSD-Diet
product_presence,Persuasion_T2B,-0.9006410504324158,246,251,ns,0.7436448366947228,-0.05816183429044382,46.736420318725095,45.83577926829268,multiple_testing_risk,Category,SSD-Diet
product_presence,Likeability_Love_Like_T2B,-0.43486485764259175,246,251,ns,0.9018075723937864,-0.025658964877250612,48.33784900398406,47.902984146341474,multiple_testing_risk,Category,SSD-Diet
product_presence,SCD_score,1.9221319711313078,235,227,ns,0.3007876604351575,0.08536311279442142,34.15612334801762,36.07825531914893,multiple_testing_risk,Category,SSD-Diet
animatics_cartoons_presence,Attention_T2B,5.872253431372543,17,480,ns,0.15703216235863474,0.37251712685132776,52.871658333333336,58.74391176470588,"small_sample, multiple_testing_risk",Category,SSD-Diet
animatics_cartoons_presence,Persuasion_T2B,5.1837274754901905,17,480,ns,0.2755627889759239,0.3104576508087321,46.11331958333333,51.29704705882352,"small_sample, multiple_testing_risk",Category,SSD-Diet
animatics_cartoons_presence,Likeability_Love_Like_T2B,9.478949154411765,17,480,*,0.03374417403431214,0.5472895472848505,47.798374374999995,57.27732352941176,"small_sample, multiple_testing_risk",Category,SSD-Diet
animatics_cartoons_presence,SCD_score,-7.3628859060402725,15,447,ns,0.10229843960366485,-0.29970501000673183,35.37288590604027,28.009999999999994,"small_sample, multiple_testing_risk",Category,SSD-Diet
animals_and_pets_presence,Attention_T2B,8.522716353514259,18,479,*,0.043005536150239804,0.5180194804103628,52.7638503131524,61.286566666666666,"small_sample, multiple_testing_risk",Category,SSD-Diet
animals_and_pets_presence,Persuasion_T2B,9.256256471816277,18,479,*,0.022247160949746894,0.5507200538303291,45.95539352818371,55.21164999999999,"small_sample, multiple_testing_risk",Category,SSD-Diet
animals_and_pets_presence,Likeability_Love_Like_T2B,12.214638355369994,18,479,**,0.008442381248270637,0.6899227858127033,47.68022275574113,59.89486111111112,"small_sample, multiple_testing_risk",Category,SSD-Diet
animals_and_pets_presence,SCD_score,3.4974324324324293,18,444,ns,0.4302503737660699,0.16508810159270437,34.99756756756757,38.495000000000005,"small_sample, multiple_testing_risk",Category,SSD-Diet
indoors,Attention_T2B,0.4128471772996911,160,337,ns,0.8173407992996953,0.02751648267457508,52.93961157270031,53.35245875,multiple_testing_risk,Category,SSD-Diet
indoors,Persuasion_T2B,-0.5945180823442087,160,337,ns,0.8100779065751379,-0.03851639755281053,46.48202433234421,45.88750625,multiple_testing_risk,Category,SSD-Diet
indoors,Likeability_Love_Like_T2B,1.1641640263353181,160,337,ns,0.4783594807424085,0.06905198797888813,47.74782284866468,48.911986875000004,multiple_testing_risk,Category,SSD-Diet
indoors,SCD_score,3.096845612031218,153,309,ns,0.15036125243534745,0.13714211700628395,34.10825242718447,37.205098039215684,multiple_testing_risk,Category,SSD-Diet
outdoors,Attention_T2B,4.632446938775514,49,448,ns,0.06124472816152646,0.2895396936979577,52.6158,57.248246938775516,multiple_testing_risk,Category,SSD-Diet
outdoors,Persuasion_T2B,3.0706984056122377,49,448,ns,0.2892568318273727,0.18420556247654188,45.987885267857145,49.05858367346938,multiple_testing_risk,Category,SSD-Diet
outdoors,Likeability_Love_Like_T2B,4.208540911989794,49,448,ns,0.12468283420595522,0.2324240653757454,47.70767745535714,51.916218367346936,multiple_testing_risk,Category,SSD-Diet
outdoors,SCD_score,7.229946697324419,46,416,ns,0.07450354483430123,0.303026925167082,34.41396634615385,41.643913043478264,multiple_testing_risk,Category,SSD-Diet
color_spectrum,Attention_T2B,1.8636453864168678,427,70,ns,0.4477638674516832,0.12214882140154959,51.47136,53.33500538641687,multiple_testing_risk,Category,SSD-Diet
color_spectrum,Persuasion_T2B,2.085925339578459,427,70,ns,0.3469520164810278,0.1379904280948807,44.49849714285713,46.58442248243559,multiple_testing_risk,Category,SSD-Diet
color_spectrum,Likeability_Love_Like_T2B,3.340933793911022,427,70,ns,0.12067020920250986,0.19428538342813298,45.25222428571428,48.5931580796253,multiple_testing_risk,Category,SSD-Diet
color_spectrum,SCD_score,2.407622337598625,401,61,ns,0.4959251216345305,0.10936326905898233,33.04409836065574,35.45172069825436,multiple_testing_risk,Category,SSD-Diet
tone,Attention_T2B,5.735288995585853,148,349,***,6.151380472311335e-05,0.38713515700326784,51.36462722063037,57.099916216216215,multiple_testing_risk,Category,SSD-Diet
tone,Persuasion_T2B,4.158042493998288,148,349,**,0.0068144738417254555,0.26720688064760706,45.052420343839536,49.210462837837824,multiple_testing_risk,Category,SSD-Diet
tone,Likeability_Love_Like_T2B,6.9045916905444145,148,349,***,3.772456750634694e-05,0.41083635265150426,46.06650830945559,52.97110000000001,multiple_testing_risk,Category,SSD-Diet
tone,SCD_score,2.082795222758987,138,324,ns,0.4618211344671068,0.09097460866765641,34.5116975308642,36.594492753623186,multiple_testing_risk,Category,SSD-Diet
products,Attention_T2B,-1.9632521217280319,127,370,ns,0.22360014323703414,-0.1297892913210797,53.57419621621622,51.61094409448819,multiple_testing_risk,Category,SSD-Diet
products,Persuasion_T2B,-0.6797596978080522,127,370,ns,0.7715268791145906,-0.04386548756555762,46.46433135135135,45.784571653543296,multiple_testing_risk,Category,SSD-Diet
products,Likeability_Love_Like_T2B,-0.8448218493296467,127,370,ns,0.6723998766958084,-0.05000694855705815,48.33848405405406,47.493662204724416,multiple_testing_risk,Category,SSD-Diet
products,SCD_score,2.5324857114702337,118,344,ns,0.3312204597655223,0.11102058190567433,34.48700581395349,37.01949152542372,multiple_testing_risk,Category,SSD-Diet
occasions,Attention_T2B,6.181845804551001,69,428,**,0.001060395794758702,0.43664252371603013,52.21427593457943,58.396121739130436,multiple_testing_risk,Category,SSD-Diet
occasions,Persuasion_T2B,2.4975380502505695,69,428,ns,0.11590773625100277,0.16821621483849944,45.943889485981316,48.441427536231885,multiple_testing_risk,Category,SSD-Diet
occasions,Likeability_Love_Like_T2B,6.275131934850337,69,428,**,0.003303728099755149,0.3832566984291073,47.25140864485982,53.52654057971016,multiple_testing_risk,Category,SSD-Diet
occasions,SCD_score,8.404417524062396,69,393,**,0.0037822563144147307,0.3732543608778237,33.87862595419847,42.283043478260865,multiple_testing_risk,Category,SSD-Diet
passion_point,Attention_T2B,-0.9628437616056251,143,354,ns,0.5285291326969627,-0.06368275542653856,53.349555649717516,52.38671188811189,multiple_testing_risk,Category,SSD-Diet
passion_point,Persuasion_T2B,-2.615394176445024,143,354,ns,0.09155937373691804,-0.17077593346319325,47.04314802259887,44.42775384615385,multiple_testing_risk,Category,SSD-Diet
passion_point,Likeability_Love_Like_T2B,-0.9898036031764867,143,354,ns,0.5335055751580053,-0.05799763362189008,48.40739661016949,47.41759300699301,multiple_testing_risk,Category,SSD-Diet
passion_point,SCD_score,4.012165734391915,136,326,ns,0.09457347207504421,0.17687961293498675,33.95276073619632,37.96492647058823,multiple_testing_risk,Category,SSD-Diet
intrinsic_elements,Attention_T2B,0.9892511711972141,133,364,ns,0.530301557742868,0.06575765021445998,52.807790934065935,53.797042105263145,multiple_testing_risk,Category,SSD-Diet
intrinsic_elements,Persuasion_T2B,1.211271558704452,133,364,ns,0.33324485452026265,0.07919297840875943,45.966487087912085,47.17775864661654,multiple_testing_risk,Category,SSD-Diet
intrinsic_elements,Likeability_Love_Like_T2B,2.0010734528629337,133,364,ns,0.23300475156855038,0.11915029840650926,47.587105494505494,49.58817894736843,multiple_testing_risk,Category,SSD-Diet
intrinsic_elements,SCD_score,4.334930555555555,126,336,ns,0.059446922981179554,0.19242285523886923,33.951577380952386,38.28650793650794,multiple_testing_risk,Category,SSD-Diet
food,Attention_T2B,0.7853850377833815,100,397,ns,0.795000796205658,0.05143238202755377,52.91449496221663,53.69988000000001,multiple_testing_risk,Category,SSD-Diet
food,Persuasion_T2B,-0.23298681612091143,100,397,ns,0.7373287293059478,-0.01520616977894761,46.33750881612091,46.104521999999996,multiple_testing_risk,Category,SSD-Diet
food,Likeability_Love_Like_T2B,1.561227196473558,100,397,ns,0.5703351286528892,0.09215938947722746,47.80847380352644,49.369701,multiple_testing_risk,Category,SSD-Diet
food,SCD_score,8.220982064680133,97,365,***,0.0009535718977819941,0.3696870026763668,33.40778082191781,41.62876288659794,multiple_testing_risk,Category,SSD-Diet
seasonal,Attention_T2B,-2.9367460784313737,21,476,ns,0.31399791079487727,-0.20014137568244475,53.196607983193275,50.259861904761905,"small_sample, multiple_testing_risk",Category,SSD-Diet
seasonal,Persuasion_T2B,-3.041511414565823,21,476,ns,0.3117645232045727,-0.197705002557275,46.41914474789916,43.377633333333335,"small_sample, multiple_testing_risk",Category,SSD-Diet
seasonal,Likeability_Love_Like_T2B,-1.1118801120448163,21,476,ns,0.7053853345333332,-0.06700723220173682,48.169584873949574,47.05770476190476,"small_sample, multiple_testing_risk",Category,SSD-Diet
seasonal,SCD_score,3.4829804804804745,18,444,ns,0.6147309980150327,0.14801234188955972,34.998130630630634,38.48111111111111,"small_sample, multiple_testing_risk",Category,SSD-Diet
additional_elements_and_product_placement,Attention_T2B,-6.736254908424899,42,455,**,0.004395823069103851,-0.45669983600764413,53.641781098901085,46.90552619047619,multiple_testing_risk,Category,SSD-Diet
additional_elements_and_product_placement,Persuasion_T2B,-6.8323629670329735,42,455,**,0.0030485207303519593,-0.4364638653916149,46.86801296703297,40.03565,multiple_testing_risk,Category,SSD-Diet
additional_elements_and_product_placement,Likeability_Love_Like_T2B,-7.022063040293047,42,455,**,0.008930588397201143,-0.4144829700886899,48.716017802197804,41.693954761904756,multiple_testing_risk,Category,SSD-Diet
additional_elements_and_product_placement,SCD_score,-8.341794935451835,38,424,*,0.03846332789563422,-0.4013515149242893,35.819952830188676,27.478157894736842,multiple_testing_risk,Category,SSD-Diet
emotions,Attention_T2B,2.621175645342322,11,486,ns,0.6155952300103522,0.17211887208695997,53.0145061728395,55.63568181818182,"small_sample, multiple_testing_risk",Category,SSD-Diet
emotions,Persuasion_T2B,5.523204695099143,11,486,ns,0.30867538513035286,0.3335902725408704,46.16838621399177,51.69159090909091,"small_sample, multiple_testing_risk",Category,SSD-Diet
emotions,Likeability_Love_Like_T2B,4.275060475121584,11,486,ns,0.45936974158913635,0.24134664519544344,48.02798497942386,52.30304545454545,"small_sample, multiple_testing_risk",Category,SSD-Diet
emotions,SCD_score,-1.5544778761061917,10,452,ns,0.7922385467291565,-0.06617625050159409,35.1674778761062,33.61300000000001,"small_sample, multiple_testing_risk",Category,SSD-Diet
music_style,Attention_T2B,7.555077127882592,20,477,*,0.016085402160896,0.5637775534993384,52.7684928721174,60.32356999999999,"small_sample, multiple_testing_risk",Category,SSD-Diet
music_style,Persuasion_T2B,1.505732683438149,20,477,ns,0.4908515766045837,0.10477287404761908,46.23003731656185,47.735769999999995,"small_sample, multiple_testing_risk",Category,SSD-Diet
music_style,Likeability_Love_Like_T2B,6.531867798742141,20,477,*,0.04884769279263711,0.44214945739965317,47.85975220125786,54.39162000000001,"small_sample, multiple_testing_risk",Category,SSD-Diet
music_style,SCD_score,4.623312217194564,20,442,ns,0.35560411180154916,0.21295351134079693,34.933687782805436,39.556999999999995,"small_sample, multiple_testing_risk",Category,SSD-Diet
moments,Attention_T2B,4.266579209622002,12,485,ns,0.2998695167635852,0.2780980482548515,52.96950412371133,57.23608333333333,"small_sample, multiple_testing_risk",Category,SSD-Diet
moments,Persuasion_T2B,0.711319536082472,12,485,ns,0.8411486429304961,0.046290815526849376,46.27345546391753,46.984775,"small_sample, multiple_testing_risk",Category,SSD-Diet
moments,Likeability_Love_Like_T2B,1.1447354639175233,12,485,ns,0.855495183444041,0.06335686414221497,48.09496453608247,49.2397,"small_sample, multiple_testing_risk",Category,SSD-Diet
moments,SCD_score,11.225137168141591,10,452,ns,0.08490530276912368,0.553691768753864,34.89086283185841,46.116,"small_sample, multiple_testing_risk",Category,SSD-Diet
call_to_action,Attention_T2B,-8.549905383022777,14,483,ns,0.09460734776387261,-0.5346688159439149,53.31336252587992,44.763457142857135,"small_sample, multiple_testing_risk",Category,SSD-Diet
call_to_action,Persuasion_T2B,-8.384109420289859,14,483,ns,0.12050616900820028,-0.5660462415875639,46.526802277432715,38.142692857142855,"small_sample, multiple_testing_risk",Category,SSD-Diet
call_to_action,Likeability_Love_Like_T2B,-11.083523084886126,14,483,*,0.03088030016379658,-0.6578302011656483,48.43481594202898,37.35129285714286,"small_sample, multiple_testing_risk",Category,SSD-Diet
call_to_action,SCD_score,-9.040525955113932,13,449,ns,0.18121692402514789,-0.4340507170041776,35.388218262806234,26.347692307692306,"small_sample, multiple_testing_risk",Category,SSD-Diet
human_presence,Attention_T2B,0.05035504395903834,187,59,ns,0.9782366930046981,0.0037605889099421794,56.1582406779661,56.208595721925136,multiple_testing_risk,Category,Water
human_presence,Persuasion_T2B,-1.6573720837487649,187,59,ns,0.40836004470922427,-0.12381537669530074,54.5907779661017,52.933405882352936,multiple_testing_risk,Category,Water
human_presence,Likeability_Love_Like_T2B,0.37967304450285955,187,59,ns,0.9531463312447025,0.029460531736823625,53.40584406779661,53.785517112299466,multiple_testing_risk,Category,Water
human_presence,SCD_score,-4.429614556416894,172,54,ns,0.2688239027849407,-0.19536561645392317,54.66537037037038,50.23575581395349,multiple_testing_risk,Category,Water
food_presence,Attention_T2B,9.56813169893459,43,203,***,6.3887152640463766e-06,0.801584720084227,54.52404039408867,64.09217209302327,multiple_testing_risk,Category,Water
food_presence,Persuasion_T2B,9.674956948104008,43,203,***,5.283472989900546e-06,0.7833624734154686,51.63975467980296,61.31471162790697,multiple_testing_risk,Category,Water
food_presence,Likeability_Love_Like_T2B,10.174478141826093,43,203,***,1.7556943096458135e-06,0.8695220783877675,51.91599162561577,62.09046976744186,multiple_testing_risk,Category,Water
food_presence,SCD_score,7.15630323005933,41,185,ns,0.0616082603422859,0.3451669914614125,49.995891891891894,57.15219512195122,multiple_testing_risk,Category,Water
product_presence,Attention_T2B,-1.2341939093798548,163,83,ns,0.5096003424038742,-0.09102515141244093,57.01429759036144,55.78010368098158,multiple_testing_risk,Category,Water
product_presence,Persuasion_T2B,0.29211563308446653,163,83,ns,0.724485762308055,0.021540192145355637,53.13734939759037,53.42946503067484,multiple_testing_risk,Category,Water
product_presence,Likeability_Love_Like_T2B,0.9357902062236856,163,83,ns,0.6343272451483266,0.07040013224578255,53.07440120481927,54.01019141104295,multiple_testing_risk,Category,Water
product_presence,SCD_score,-1.0668368421052565,150,76,ns,0.8102491223051317,-0.04628077408027772,52.002236842105255,50.935399999999994,multiple_testing_risk,Category,Water
animals_and_pets_presence,Attention_T2B,-0.6826407601810192,25,221,ns,0.724180889515869,-0.04995043289824549,56.26589276018101,55.583251999999995,"small_sample, multiple_testing_risk",Category,Water
animals_and_pets_presence,Persuasion_T2B,-2.7065317285068002,25,221,ns,0.28841939863991595,-0.19424257107784595,53.60595972850679,50.89942799999999,"small_sample, multiple_testing_risk",Category,Water
animals_and_pets_presence,Likeability_Love_Like_T2B,0.7389825339366385,25,221,ns,0.8938448088438421,0.05534486088935913,53.619357466063356,54.35833999999999,"small_sample, multiple_testing_risk",Category,Water
animals_and_pets_presence,SCD_score,-2.1462458745874544,24,202,ns,0.6906971811988409,-0.09894867893920666,51.52207920792079,49.37583333333333,"small_sample, multiple_testing_risk",Category,Water
indoors,Attention_T2B,6.926476806398229,98,148,***,9.504744953912278e-05,0.5417662248670767,53.437190540540534,60.36366734693877,multiple_testing_risk,Category,Water
indoors,Persuasion_T2B,4.942336445118589,98,148,**,0.002929999674568215,0.3716940757744651,51.362007432432435,56.30434387755102,multiple_testing_risk,Category,Water
indoors,Likeability_Love_Like_T2B,5.379655391616101,98,148,**,0.0018451748326561218,0.42531147421839277,51.55134256756757,56.93099795918367,multiple_testing_risk,Category,Water
indoors,SCD_score,-5.485232397232409,91,135,ns,0.0921033706048407,-0.2458932995973147,53.50281481481481,48.0175824175824,multiple_testing_risk,Category,Water
outdoors,Attention_T2B,-3.6115827510709186,55,191,ns,0.056176419468908695,-0.2765895143875623,57.003986387434544,53.392403636363625,multiple_testing_risk,Category,Water
outdoors,Persuasion_T2B,-6.404861456449301,55,191,**,0.0016908412062710025,-0.49193100863398076,54.762886910994766,48.35802545454547,multiple_testing_risk,Category,Water
outdoors,Likeability_Love_Like_T2B,-3.3396485197524917,55,191,ns,0.056176419468908695,-0.26883117001745616,54.441126701570674,51.10147818181818,multiple_testing_risk,Category,Water
outdoors,SCD_score,7.650922727272736,50,176,*,0.0366675742458763,0.36094587359174024,49.601477272727266,57.2524,multiple_testing_risk,Category,Water
color_spectrum,Attention_T2B,4.47815279540047,194,52,*,0.023867298235787076,0.3404743731016742,52.664967307692315,57.143120103092784,multiple_testing_risk,Category,Water
color_spectrum,Persuasion_T2B,4.3614545598731125,194,52,*,0.03211718511683048,0.3295294321798872,49.89138461538462,54.252839175257726,multiple_testing_risk,Category,Water
color_spectrum,Likeability_Love_Like_T2B,7.0562271411578115,194,52,***,0.000620813228074725,0.5697531995591162,48.129790384615376,55.18601752577319,multiple_testing_risk,Category,Water
color_spectrum,SCD_score,12.761915285451192,181,45,***,0.0004240976462560757,0.5554553057744993,41.07333333333333,53.835248618784526,multiple_testing_risk,Category,Water
tone,Attention_T2B,-0.8833921957671964,84,162,ns,0.65088485898094,-0.06552232001503383,56.498164814814814,55.61477261904761,multiple_testing_risk,Category,Water
tone,Persuasion_T2B,-3.824690388007057,84,162,*,0.046944502865254256,-0.2818695582559684,54.6368975308642,50.81220714285715,multiple_testing_risk,Category,Water
tone,Likeability_Love_Like_T2B,-1.755172663139315,84,162,ns,0.26859781262360327,-0.13387300517754064,54.29378456790124,52.53861190476192,multiple_testing_risk,Category,Water
tone,SCD_score,-6.472718763796909,75,151,*,0.030152177127989354,-0.2840487767636183,53.442185430463574,46.96946666666666,multiple_testing_risk,Category,Water
products,Attention_T2B,-2.1234021570833206,119,127,ns,0.28525228329382857,-0.15828993852103843,57.22369291338584,55.10029075630251,multiple_testing_risk,Category,Water
products,Persuasion_T2B,-1.8842590352676658,119,127,ns,0.4156468265864032,-0.13996400094389735,54.24239685039372,52.35813781512605,multiple_testing_risk,Category,Water
products,Likeability_Love_Like_T2B,-0.8036632766492469,119,127,ns,0.5397527253705225,-0.06200543911136684,54.08322125984253,53.279557983193286,multiple_testing_risk,Category,Water
products,SCD_score,-3.6130775266792203,108,118,ns,0.29704737938640646,-0.16072577964366208,53.0207627118644,49.40768518518518,multiple_testing_risk,Category,Water
occasions,Attention_T2B,2.928324329004328,15,231,ns,0.4698746650804825,0.21842123482812315,56.01796233766234,58.94628666666667,"small_sample, multiple_testing_risk",Category,Water
occasions,Persuasion_T2B,2.3954091774891606,15,231,ns,0.6079565022895278,0.16423348009725688,53.18484415584417,55.58025333333333,"small_sample, multiple_testing_risk",Category,Water
occasions,Likeability_Love_Like_T2B,1.0354037229437396,15,231,ns,0.7531142793305274,0.08539630099809574,53.631322943722935,54.666726666666676,"small_sample, multiple_testing_risk",Category,Water
occasions,SCD_score,0.1623247978436715,14,212,ns,0.9882147578380077,0.00786442331756962,51.2841037735849,51.44642857142857,"small_sample, multiple_testing_risk",Category,Water
passion_point,Attention_T2B,6.637108355957777,51,195,**,0.001538740749428756,0.5227043097178438,54.82053282051281,61.45764117647059,multiple_testing_risk,Category,Water
passion_point,Persuasion_T2B,3.9183461236802386,51,195,ns,0.05421429098334735,0.28424799205917034,52.51856564102564,56.436911764705876,multiple_testing_risk,Category,Water
passion_point,Likeability_Love_Like_T2B,5.345543559577681,51,195,**,0.007195595445581364,0.4250063426665225,52.586234871794865,57.93177843137255,multiple_testing_risk,Category,Water
passion_point,SCD_score,3.1415024367051014,47,179,ns,0.40598961599023864,0.145740482189019,50.64083798882682,53.78234042553191,multiple_testing_risk,Category,Water
intrinsic_elements,Attention_T2B,3.923336897577556,65,181,*,0.027465737601698372,0.30154209324581743,55.15986464088398,59.08320153846154,multiple_testing_risk,Category,Water
intrinsic_elements,Persuasion_T2B,4.918329961750967,65,181,*,0.011145633688035807,0.38085316720135387,52.031346961325966,56.94967692307693,multiple_testing_risk,Category,Water
intrinsic_elements,Likeability_Love_Like_T2B,5.28103086272843,65,181,**,0.005171111727725268,0.42056544157622516,52.299062983425415,57.580093846153844,multiple_testing_risk,Category,Water
intrinsic_elements,SCD_score,9.777307501241934,61,165,**,0.00383933373994936,0.4522821036000779,48.65515151515151,58.432459016393445,multiple_testing_risk,Category,Water
food,Attention_T2B,8.970737115775218,35,211,***,8.981760804950719e-05,0.7428582635528653,54.92019431279621,63.89093142857143,multiple_testing_risk,Category,Water
food,Persuasion_T2B,8.566226350710892,35,211,***,0.00015805042891490126,0.6830690358778366,52.112133649289106,60.67836,multiple_testing_risk,Category,Water
food,Likeability_Love_Like_T2B,10.868969329722411,35,211,***,4.301350453296613e-06,0.9491924986547725,52.14805924170617,63.01702857142858,multiple_testing_risk,Category,Water
food,SCD_score,7.366761642156872,34,192,ns,0.08010083450779736,0.35660014823888053,50.185885416666665,57.55264705882354,multiple_testing_risk,Category,Water
emotions,Attention_T2B,3.9850345762711847,10,236,ns,0.2751883495199289,0.32332632522466914,56.03452542372881,60.01955999999999,"small_sample, multiple_testing_risk",Category,Water
emotions,Persuasion_T2B,0.3361593220339021,10,236,ns,0.943933940400486,0.02604896193840996,53.317240677966105,53.653400000000005,"small_sample, multiple_testing_risk",Category,Water
emotions,Likeability_Love_Like_T2B,4.998660254237286,10,236,ns,0.18148393459607381,0.42135730388027354,53.49125974576271,58.48992,"small_sample, multiple_testing_risk",Category,Water
emotions,SCD_score,3.060424311926613,8,218,ns,0.6857261006313604,0.1607907109518102,51.18582568807339,54.24625,"small_sample, multiple_testing_risk, low_value_presence",Category,Water
music_style,Attention_T2B,-1.3530196581196585,12,234,ns,0.4453008488733876,-0.12723458101855714,56.26251965811966,54.9095,"small_sample, multiple_testing_risk",Category,Water
music_style,Persuasion_T2B,1.1001431623931524,12,234,ns,0.8433757404029806,0.09946554409363985,53.277240170940175,54.37738333333333,"small_sample, multiple_testing_risk",Category,Water
music_style,Likeability_Love_Like_T2B,1.9930566239316216,12,234,ns,0.607460935990775,0.1819668977008212,53.59723504273505,55.59029166666667,"small_sample, multiple_testing_risk",Category,Water
music_style,SCD_score,1.260257009345811,12,214,ns,0.8329057962480716,0.06601570909637533,51.2272429906542,52.48750000000001,"small_sample, multiple_testing_risk",Category,Water
human_presence,Attention_T2B,4.716052417376254,169,41,*,0.04023867964853308,0.30713515572107775,49.85336829268292,54.56942071005918,multiple_testing_risk,Category,Sports Drink / Advanced hydration
human_presence,Persuasion_T2B,5.133096911531254,169,41,*,0.043406615941598094,0.3524468885376816,45.1576243902439,50.29072130177516,multiple_testing_risk,Category,Sports Drink / Advanced hydration
human_presence,Likeability_Love_Like_T2B,7.13213661423005,169,41,**,0.005405040350266016,0.47890566642253496,43.60670243902439,50.73883905325444,multiple_testing_risk,Category,Sports Drink / Advanced hydration
human_presence,SCD_score,1.739483447944995,169,37,ns,0.18483330744378124,0.07025799373251013,33.488918918918905,35.228402366863904,multiple_testing_risk,Category,Sports Drink / Advanced hydration
product_presence,Attention_T2B,1.484029180655111,107,103,ns,0.29186484594635353,0.09270449204408614,52.89251941747574,54.376548598130846,multiple_testing_risk,Category,Sports Drink / Advanced hydration
product_presence,Persuasion_T2B,1.2983655294438068,107,103,ns,0.46866546517341334,0.0851958308960561,48.62699708737863,49.92536261682244,multiple_testing_risk,Category,Sports Drink / Advanced hydration
product_presence,Likeability_Love_Like_T2B,-0.05774759096270343,107,103,ns,0.8132385072822585,-0.003628949142045052,49.37579805825242,49.31805046728972,multiple_testing_risk,Category,Sports Drink / Advanced hydration
product_presence,SCD_score,-1.7945294062116424,107,99,ns,0.3938282165485626,-0.0814272614272506,35.8480808080808,34.05355140186916,multiple_testing_risk,Category,Sports Drink / Advanced hydration
animals_and_pets_presence,Attention_T2B,9.82376049999999,10,200,*,0.04467490582680074,0.7417415508269063,53.18086950000001,63.00462999999999,"small_sample, multiple_testing_risk",Category,Sports Drink / Advanced hydration
animals_and_pets_presence,Persuasion_T2B,5.025703999999992,10,200,ns,0.39206791294680987,0.40835525264539624,49.049226000000004,54.07493,"small_sample, multiple_testing_risk",Category,Sports Drink / Advanced hydration
animals_and_pets_presence,Likeability_Love_Like_T2B,8.117734499999996,10,200,ns,0.07274921148859124,0.627138118165177,48.959815500000005,57.07755,"small_sample, multiple_testing_risk",Category,Sports Drink / Advanced hydration
animals_and_pets_presence,SCD_score,7.006132653061226,10,196,ns,0.3566208812269077,0.2974696217744276,34.57586734693877,41.581999999999994,"small_sample, multiple_testing_risk",Category,Sports Drink / Advanced hydration
indoors,Attention_T2B,5.132082794943815,32,178,ns,0.08707176281081705,0.3205501139884259,52.86663595505618,57.99871875,multiple_testing_risk,Category,Sports Drink / Advanced hydration
indoors,Persuasion_T2B,2.970613412921347,32,178,ns,0.45870477441065916,0.19824168461845726,48.835880337078656,51.80649375,multiple_testing_risk,Category,Sports Drink / Advanced hydration
indoors,Likeability_Love_Like_T2B,6.419043855337065,32,178,*,0.036881715542055285,0.402659613075793,48.36823426966293,54.78727812499999,multiple_testing_risk,Category,Sports Drink / Advanced hydration
indoors,SCD_score,0.9511566091954027,32,174,ns,0.8125317423535643,0.042853813662018035,34.76821839080459,35.719375,multiple_testing_risk,Category,Sports Drink / Advanced hydration
outdoors,Attention_T2B,4.252456243239977,53,157,*,0.04302191807555594,0.2662070079518112,52.5754286624204,56.827884905660376,multiple_testing_risk,Category,Sports Drink / Advanced hydration
outdoors,Persuasion_T2B,3.755469354644869,53,157,ns,0.07630815377543866,0.2441769946954387,48.34073630573249,52.09620566037736,multiple_testing_risk,Category,Sports Drink / Advanced hydration
